qid	docno	score_delta	query	text	relevance	perturbed	score	rank
131843	4574277	7.27096	definition of a sigmet	A severe thunderstorm warning, on the other hand, is not issued until such a storm has been physically observed or is spotted on radar. A tornado watch is issued when conditions may produce a tornado, and a warning is issued when a tornado has been sighted, or when rotation is seen on radar.	1	False	-10.402106	198
1051399	2530579	7.2693386	who sings monk theme song	 You've Got a Friend in Me  is a song written and first recorded by Randy Newman. Originally written as the theme song for the 1995 Disney / Pixar animated film Toy Story, it has since become the theme song for its sequels, Toy Story 2 (1999) and Toy Story 3 (2010), making it the franchise's main theme.You've Got a Friend in Me  is a song written and first recorded by Randy Newman. Originally written as the theme song for the 1995 Disney / Pixar animated film Toy Story, it has since become the theme song for its sequels, Toy Story 2 (1999) and Toy Story 3 (2010), making it the franchise's main theme.	1	False	-6.4847116	213
1115210	4781712	7.201999	what is chaff and flare	Talk2 Share. A flare found aboard Sevastopol Station in 2137. A flare was a type of pyrotechnic that produces a brilliant light or intense heat without an explosion. Flares were used for signalling, illumination, or defensive countermeasures in civilian and military applications.	1	False	-5.3268013	187
118440	3789153	7.172991	define bmt medical	Stem cell transplants are used to restore the stem cells when the bone marrow has been destroyed by disease, chemotherapy (chemo), or radiation. Depending on the source of the stem cells, this procedure may be called a bone marrow transplant, a peripheral blood stem cell transplant, or a cord blood transplant.	1	False	-8.888329	500
131843	1453832	7.156243	definition of a sigmet	A Tornado WATCH is issued by the NOAA Storm Prediction Center meteorologists who watch the weather 24/7 across the entire U.S. for weather conditions that are favorable for tornadoes. A watch can cover parts of a state or several states.	1	False	-10.686645	214
131843	1795993	7.1551456	definition of a sigmet	How do meteorologists forecast the weather? Weather forecasting is a prediction of what the weather will be like in an hour, tomorrow, or next week. Weather forecasting involves a combination of computer models, observations, and a knowledge of trends and patterns. By using these methods, reasonable accurate forecasts can be made up to seven days in advance.	1	False	-9.928261	185
118440	4486898	7.124732	define bmt medical	Graft-versus-host disease (GVHD) is a complication that can occur after certain stem cell or bone marrow transplants. GVHD may occur after a bone marrow, or stem cell, transplant in which someone receives bone marrow tissue or cells from a donor. This type of transplant is called allogeneic. The new, transplanted cells regard the recipient's body as foreign. When this happens, the cells attack the recipient's body.	1	False	-8.53558	474
118440	6687970	7.12279	define bmt medical	Stem cell transplants -- from bone marrow or other sources -- can be an effective treatment for people with certain forms of cancer, such as leukemia and lymphoma. Stem cell transplants are also used for multiple myeloma and neuroblastoma, and they’re being studied as a treatment for other cancers, too.	1	False	-9.088542	520
118440	5475294	7.1153097	define bmt medical	A stem cell transplant (also called hematopoietic progenitor cell transplantation) infuses healthy blood-forming stem cells into the body. Stem cells can be collected from the bone marrow, circulating (peripheral) blood, and umbilical cord blood.	1	False	-8.360679	464
118440	293542	7.0624123	define bmt medical	If you are planning to donate blood and bone marrow, you've agreed to allow doctors to draw blood stem cells from your blood or bone marrow for transplantation. Blood stem cells are the cells that make all of the body's blood cells. They form and mature in the bone marrow, and are then released into the bloodstream.	1	False	-9.85726	603
1051399	3434787	7.0533338	who sings monk theme song	Answered by The WikiAnswers® Community. Making the world better, one answer at a time. The song is called, You've Got A Friend In Me, and it's performed by Randy Newman & Lyle Lovett. The song is called, You've Got A Friend In Me, and it's performed by Randy Newman &amp; Lyle Lovett.	1	False	-5.5595503	189
118440	1466779	7.045003	define bmt medical	1 Obtaining stem cells from the patient or a donor 2  --. Blood stem cells are taken through a painless process called apheresis. 3  Blood is taken from a vein and circulated through a machine that removes the stem cells and returns remaining blood and plasma back to the patient.	1	False	-10.451336	666
118440	8655970	7.013117	define bmt medical	Because the white blood cells produced in the bone marrow are involved in the body’s immune defenses, marrow transplants have been used to treat certain types of immune deficiency and hematological disorders, especially leukemia.	1	False	-9.977864	615
118440	6687964	6.992111	define bmt medical	Most stem cells are in the bone marrow, a spongy tissue inside bone. Other stem cells -- called peripheral blood stem cells -- circulate in the blood. Both types can be used in stem cell transplants for cancer treatment.	1	False	-10.127406	637
118440	1670339	6.952648	define bmt medical	Bone marrow biopsy is commonly used to diagnose a variety of blood problems — both noncancerous and cancerous — including blood cancers, such as leukemia, lymphoma and multiple myeloma. A bone marrow biopsy may also detect cancers that started elsewhere and traveled to the bone marrow.	1	False	-9.020411	510
118440	8379150	6.929571	define bmt medical	Autologous stem cell transplants. These stem cells come from you alone. In this type of transplant, your stem cells are taken before you get cancer treatment that destroys them. Your stem cells are removed, or harvested, from either your bone marrow or your blood and then frozen.	1	False	-9.837229	602
131843	8834196	6.913947	definition of a sigmet	Advanced satellites and the computers that process their data are the primary tools used in meteorology today. Meteorology Today Today’s meteorologists have a variety of tools that help them examine, describe, model, and predict weather systems. These technologies are being applied at different meteorological scales, improving forecast accuracy and efficiency.	1	False	-10.731049	218
1051399	7904748	6.9090986	who sings monk theme song	This is something I have been thinking about for a long time and you really captured the essence of the subject. In the family category, you left out Randy Newman, Alfred's nephew, who has been nominated 20 times and won twice, making the Newman family even more of a film score oscar juggernaut. I use to love watching the Oscars. Loved them.	1	False	-10.364173	351
118440	4270698	6.9071	define bmt medical	Because these are processes that stem cells do naturally, they can be manipulated to repair damaged or diseased organs and tissues. But stem cells transferred from one person to another (such as in a bone marrow transplant) are seen as foreign, and they usually trigger an immune response.	1	False	-10.425731	664
118440	8339781	6.89553	define bmt medical	Leukemia: A form of blood cancer in which a white blood cell becomes malignant and multiplies inside bone marrow. Leukemia may be acute (rapid and severe) or chronic (slowly progressing). Chemotherapy and/or stem cell transplantation (bone marrow transplant) can be used to treat leukemia, and may result in a cure.	1	False	-7.6824956	427
118440	3194550	6.883873	define bmt medical	Adult stem cells . These are obtained from some tissues of the adult body. The most commonly used example is the bone marrow. Bone marrow is a rich source of stem cells that can be used to treat some blood diseases and cancers. Discovery of stem cells. Scientists first studied the potential of stem cells in mouse embryos over two decades ago.	1	False	-10.101682	633
